iter	RMSE
6327	1806.945655
6328	1806.919739
6329	1806.897584
6330	1806.886197
6331	1806.805355
6332	1806.794003
6333	1806.717262
6334	1806.675216
6335	1806.649425
6336	1806.638448
6337	1806.582774
6338	1806.507544
6339	1806.49613
6340	1806.425938
6341	1806.370256
6342	1806.245
6343	1806.171643
6344	1806.088395
6345	1805.993494
6346	1805.919797
6347	1805.758523
6348	1805.611905
6349	1805.543258
6350	1805.49443
6351	1805.471118
6352	1805.400319
6353	1805.376872
6354	1805.344451
6355	1805.315273
6356	1805.226399
6357	1805.141815
6358	1805.080467
6359	1805.008394
6360	1804.935456
6361	1804.906083
6362	1804.846454
6363	1804.814167
6364	1804.754931
6365	1804.743622
6366	1804.645469
6367	1804.586077
6368	1804.486405
6369	1804.43824
6370	1804.416136
6371	1804.38916
6372	1804.302117
6373	1804.191739
6374	1804.163968
6375	1804.094396
6376	1804.031062
6377	1803.990618
6378	1803.92962
6379	1803.918366
6380	1803.832718
6381	1803.782342
6382	1803.711305
6383	1803.63017
6384	1803.538838
6385	1803.454794
6386	1803.429536
6387	1803.367534
6388	1803.240156
6389	1803.162284
6390	1803.045812
6391	1803.008276
6392	1802.962645
6393	1802.938181
6394	1802.92694
6395	1802.89243
6396	1802.882116
6397	1802.801877
6398	1802.705931
6399	1802.614508
6400	1802.56072
6401	1802.52247
6402	1802.443128
6403	1802.432309
6404	1802.4103
6405	1802.297253
6406	1802.143512
6407	1802.092374
6408	1802.043769
6409	1802.009576
6410	1801.99841
6411	1801.987939
6412	1801.928378
6413	1801.895909
6414	1801.814401
6415	1801.734003
6416	1801.66236
6417	1801.561049
6418	1801.455955
6419	1801.42552
6420	1801.383877
6421	1801.346791
6422	1801.281718
6423	1801.246565
6424	1801.167174
6425	1801.117828
6426	1801.061592
6427	1800.980696
6428	1800.892985
6429	1800.831979
6430	1800.737047
6431	1800.651481
6432	1800.551204
6433	1800.510819
6434	1800.463785
6435	1800.418907
6436	1800.322921
6437	1800.248533
6438	1800.214446
6439	1800.20333
6440	1800.179894
6441	1800.136241
6442	1800.112165
6443	1800.101085
6444	1800.033871
6445	1799.969762
6446	1799.921429
6447	1799.866789
6448	1799.785304
6449	1799.739176
6450	1799.717939
6451	1799.707361
6452	1799.649347
6453	1799.613196
6454	1799.501759
6455	1799.438238
6456	1799.351533
6457	1799.326358
6458	1799.199276
6459	1799.152842
6460	1799.137928
6461	1799.071467
6462	1799.026208
6463	1798.99341
6464	1798.932306
6465	1798.921255
6466	1798.853321
6467	1798.808288
6468	1798.73687
6469	1798.679114
6470	1798.57751
6471	1798.512742
6472	1798.471137
6473	1798.433691
6474	1798.336476
6475	1798.284474
6476	1798.216927
6477	1798.201328
6478	1798.133669
6479	1798.122697
6480	1798.111159
6481	1798.056705
6482	1798.020988
6483	1797.977141
6484	1797.910527
6485	1797.857687
6486	1797.830518
6487	1797.815607
6488	1797.70645
6489	1797.67394
6490	1797.631221
6491	1797.467727
6492	1797.422362
6493	1797.411414
6494	1797.337168
6495	1797.326231
6496	1797.279394
6497	1797.215524
6498	1797.101785
6499	1797.061699
6500	1796.988231
6501	1796.91162
6502	1796.858787
6503	1796.847892
6504	1796.802874
6505	1796.692828
6506	1796.681944
6507	1796.670977
6508	1796.651407
6509	1796.559098
6510	1796.46913
6511	1796.385229
6512	1796.281136
6513	1796.200773
6514	1796.173174
6515	1796.094437
6516	1795.994008
6517	1795.88686
6518	1795.875346
6519	1795.841261
6520	1795.77789
6521	1795.737988
6522	1795.650384
6523	1795.573238
6524	1795.516135
6525	1795.472526
6526	1795.415968
6527	1795.398828
6528	1795.294396
6529	1795.277553
6530	1795.248844
6531	1795.176267
6532	1795.119752
6533	1795.016257
6534	1795.004835
6535	1794.981481
6536	1794.970145
6537	1794.891905
6538	1794.850724
6539	1794.82451
6540	1794.744037
6541	1794.662693
